OBJECTID,SurveyPurp,Protocol,Gear,TotalEffor,EffortMetr,WaterID,WaterName,SampleDate,Location,Elevation,UTMZone,UTMX,UTMY,Basin,StationLen,AvgWidth,StationCod,SiteType,SurveyID,SpeciesCod,Status,NewStatus,sameStatus,Catch,Source,mySurveyID,NEAR_FID,NEAR_DIST,SNAPUTM_X,SNAPUTM_Y
1613,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,ST CHARLES R #1,20-Jul-10,0.5 MI SSE Lime Rd & St Charles Rd (SC-6),4731.000000000000000,13,537435.000000000000000,4227155.000000000000000,Arkansas,306,---,AR2901,---,44081.000000000000000,SAH,E2,E2,E2,1,Non-USGS,537435_20-Jul-2010,23603,63.566843772056444,537487,4227192
1614,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,CPP,E1,E1,E1,11,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1615,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,FMW,E1,E1,E1,7,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1616,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,GSD,E1,E1,E1,7,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1617,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,SAH,E1,E1,E1,6,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1618,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,RDS,E1,E1,E1,4,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1619,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,SMM,E1,E1,E1,1,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1620,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,SNF,E1,E1,E1,1,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1621,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,RDS,E3,E3,E2,14,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1622,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,GSD,E3,E3,E2,8,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1623,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,FMW,E3,E3,E2,4,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1624,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,MSQ,E3,E3,E2,3,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1625,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,CCF,E3,E3,E2,2,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1626,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,CPP,E3,E3,E2,2,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1627,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,GSD,E4,E4,E3,3,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1628,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,FMW,E4,E4,E3,1,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1629,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,BBH,E4,E4,E3,1,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1630,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,CCF,E4,E4,E3,1,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1631,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,SMM,E4,E4,E3,1,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1632,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,RDS,E4,E4,E3,1,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1633,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,RDS,S2,S2,S1,4,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1634,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,SAH,S2,S2,S1,1,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1635,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,FHC,S2,S2,S1,1,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1636,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #2A,21-Jul-10,Near South end of Rocky Flats SWA,4108.000000000000000,13S,618163.000000000000000,4210514.000000000000000,Arkansas,500,---,AR2881,---,44066.000000000000000,FMW,S2,S2,S1,1,Non-USGS,618163_21-Jul-2010,32222,32.247657665977762,618187,4210492
1637,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,CUCHARAS RIVER #1,29-Jul-10,300 M ABV Huerfano River,5124.000000000000000,13S,540959.000000000000000,4196395.000000000000000,Arkansas,350,17.5,AR2888,---,44071.000000000000000,SNF,E1,E1,E1,110,Non-USGS,540959_29-Jul-2010,35106,27.795677472156111,540987,4196392
1638,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,CUCHARAS RIVER #1,29-Jul-10,300 M ABV Huerfano River,5124.000000000000000,13S,540959.000000000000000,4196395.000000000000000,Arkansas,350,17.5,AR2888,---,44071.000000000000000,FMW,E1,E1,E1,39,Non-USGS,540959_29-Jul-2010,35106,27.795677472156111,540987,4196392
1639,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,CUCHARAS RIVER #1,29-Jul-10,300 M ABV Huerfano River,5124.000000000000000,13S,540959.000000000000000,4196395.000000000000000,Arkansas,350,17.5,AR2888,---,44071.000000000000000,WHS,E1,E1,E1,34,Non-USGS,540959_29-Jul-2010,35106,27.795677472156111,540987,4196392
1640,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,CUCHARAS RIVER #1,29-Jul-10,300 M ABV Huerfano River,5124.000000000000000,13S,540959.000000000000000,4196395.000000000000000,Arkansas,350,17.5,AR2888,---,44071.000000000000000,PKF,E1,E1,E1,6,Non-USGS,540959_29-Jul-2010,35106,27.795677472156111,540987,4196392
1641,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,CUCHARAS RIVER #1,29-Jul-10,300 M ABV Huerfano River,5124.000000000000000,13S,540959.000000000000000,4196395.000000000000000,Arkansas,350,17.5,AR2888,---,44071.000000000000000,LND,E1,E1,E1,2,Non-USGS,540959_29-Jul-2010,35106,27.795677472156111,540987,4196392
1642,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,CUCHARAS RIVER #1,29-Jul-10,300 M ABV Huerfano River,5124.000000000000000,13S,540959.000000000000000,4196395.000000000000000,Arkansas,350,17.5,AR2888,---,44071.000000000000000,BBH,E1,E1,E1,1,Non-USGS,540959_29-Jul-2010,35106,27.795677472156111,540987,4196392
1643,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,CUCHARAS RIVER #1,29-Jul-10,300 M ABV Huerfano River,5124.000000000000000,13S,540959.000000000000000,4196395.000000000000000,Arkansas,350,17.5,AR2888,---,44071.000000000000000,FHC,E1,E1,E1,1,Non-USGS,540959_29-Jul-2010,35106,27.795677472156111,540987,4196392
1644,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-10,3.3 KM ABV St Charles River,5817.000000000000000,13S,507861.000000000000000,4213112.000000000000000,Arkansas,280,14,AR2973,Random,44082.000000000000000,LND,E1,E1,E1,171,Non-USGS,507861_20-Aug-2010,31312,32.476815275870543,507887,4213092
1645,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-10,3.3 KM ABV St Charles River,5817.000000000000000,13S,507861.000000000000000,4213112.000000000000000,Arkansas,280,14,AR2973,Random,44082.000000000000000,WHS,E1,E1,E1,50,Non-USGS,507861_20-Aug-2010,31312,32.476815275870543,507887,4213092
1646,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-10,3.3 KM ABV St Charles River,5817.000000000000000,13S,507861.000000000000000,4213112.000000000000000,Arkansas,280,14,AR2973,Random,44082.000000000000000,FMW,E1,E1,E1,32,Non-USGS,507861_20-Aug-2010,31312,32.476815275870543,507887,4213092
1647,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-10,3.3 KM ABV St Charles River,5817.000000000000000,13S,507861.000000000000000,4213112.000000000000000,Arkansas,280,14,AR2973,Random,44082.000000000000000,LOC,E1,E1,E1,7,Non-USGS,507861_20-Aug-2010,31312,32.476815275870543,507887,4213092
1648,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-10,3.3 KM ABV St Charles River,5817.000000000000000,13S,507861.000000000000000,4213112.000000000000000,Arkansas,280,14,AR2973,Random,44082.000000000000000,LND,E2,E2,E2,81,Non-USGS,507861_20-Aug-2010,31312,32.476815275870543,507887,4213092
1649,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-10,3.3 KM ABV St Charles River,5817.000000000000000,13S,507861.000000000000000,4213112.000000000000000,Arkansas,280,14,AR2973,Random,44082.000000000000000,WHS,E2,E2,E2,26,Non-USGS,507861_20-Aug-2010,31312,32.476815275870543,507887,4213092
1650,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-10,3.3 KM ABV St Charles River,5817.000000000000000,13S,507861.000000000000000,4213112.000000000000000,Arkansas,280,14,AR2973,Random,44082.000000000000000,FMW,E2,E2,E2,15,Non-USGS,507861_20-Aug-2010,31312,32.476815275870543,507887,4213092
1651,Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-10,3.3 KM ABV St Charles River,5817.000000000000000,13S,507861.000000000000000,4213112.000000000000000,Arkansas,280,14,AR2973,Random,44082.000000000000000,LOC,E2,E2,E2,1,Non-USGS,507861_20-Aug-2010,31312,32.476815275870543,507887,4213092
1652,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,CPP,E1,E1,E1,10,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1653,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,LMB,E1,E1,E1,6,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1654,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,SMB,E1,E1,E1,4,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1655,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,CCF,E1,E1,E1,4,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1656,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,WHS,E1,E1,E1,3,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1657,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,SAG,E1,E1,E1,3,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1658,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,FHC,E1,E1,E1,2,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1659,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,LND,E1,E1,E1,2,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1660,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,SNF,E1,E1,E1,1,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1661,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,RDS,E1,E1,E1,1,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1662,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,FHC,E2,E2,E2,6,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1663,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,WHS,E2,E2,E2,5,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1664,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,SMB,E2,E2,E2,4,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1665,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,CCF,E2,E2,E2,3,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1666,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,SAG,E2,E2,E2,2,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1667,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,LGS,E2,E2,E2,1,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1668,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,LMB,E2,E2,E2,1,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1669,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,CPP,E3,E3,E3,2,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1670,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,SAG,E3,E3,E3,1,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1671,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-10,0.2 MI S Of Neilson Ave (ARE),4612.000000000000000,13,538936.000000000000000,4234659.000000000000000,Arkansas,500,155.7,AR2075,,44087.000000000000000,SMB,E3,E3,E3,1,Non-USGS,538936_15-Sep-2010,21232,59.412229123305721,538887,4234692
1672,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #4,20-Sep-10,Between 8th St & HWY 24,5962.000000000000000,13,513954.000000000000000,4297859.000000000000000,Arkansas,312,15,AR0386,---,26221.000000000000000,LOC,E1,E1,E1,19,USGS,513954_20-Sep-2010,7522,46.463567224170490,513987,4297892
1673,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #4,20-Sep-10,Between 8th St & HWY 24,5962.000000000000000,13,513954.000000000000000,4297859.000000000000000,Arkansas,312,15,AR0386,---,26221.000000000000000,LND,E1,E1,E1,15,USGS,513954_20-Sep-2010,7522,46.463567224170490,513987,4297892
1674,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #4,20-Sep-10,Between 8th St & HWY 24,5962.000000000000000,13,513954.000000000000000,4297859.000000000000000,Arkansas,312,15,AR0386,---,26221.000000000000000,WHS,E1,E1,E1,7,USGS,513954_20-Sep-2010,7522,46.463567224170490,513987,4297892
1675,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #1,20-Sep-10,200 M BLW W Bijou St,5970.000000000000000,13,514781.000000000000000,4298520.000000000000000,Arkansas,252,47,AR1839,---,27907.000000000000000,LND,E1,E1,E1,100,USGS,514781_20-Sep-2010,7396,28.496350286081778,514787,4298492
1676,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #1,20-Sep-10,200 M BLW W Bijou St,5970.000000000000000,13,514781.000000000000000,4298520.000000000000000,Arkansas,252,47,AR1839,---,27907.000000000000000,FHC,E1,E1,E1,45,USGS,514781_20-Sep-2010,7396,28.496350286081778,514787,4298492
1677,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #1,20-Sep-10,200 M BLW W Bijou St,5970.000000000000000,13,514781.000000000000000,4298520.000000000000000,Arkansas,252,47,AR1839,---,27907.000000000000000,CRC,E1,E1,E1,35,USGS,514781_20-Sep-2010,7396,28.496350286081778,514787,4298492
1678,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #1,20-Sep-10,200 M BLW W Bijou St,5970.000000000000000,13,514781.000000000000000,4298520.000000000000000,Arkansas,252,47,AR1839,---,27907.000000000000000,WHS,E1,E1,E1,20,USGS,514781_20-Sep-2010,7396,28.496350286081778,514787,4298492
1679,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #1,20-Sep-10,200 M BLW W Bijou St,5970.000000000000000,13,514781.000000000000000,4298520.000000000000000,Arkansas,252,47,AR1839,---,27907.000000000000000,LGS,E1,E1,E1,20,USGS,514781_20-Sep-2010,7396,28.496350286081778,514787,4298492
1680,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #1,20-Sep-10,200 M BLW W Bijou St,5970.000000000000000,13,514781.000000000000000,4298520.000000000000000,Arkansas,252,47,AR1839,---,27907.000000000000000,FMW,E1,E1,E1,4,USGS,514781_20-Sep-2010,7396,28.496350286081778,514787,4298492
1681,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #2,20-Sep-10,ABV Gauge ABV Woodmen Rd (07103970),6255.000000000000000,13,515969.000000000000000,4309418.000000000000000,Arkansas,197,18,AR0166,---,26268.000000000000000,CRC,E1,E1,E1,53,USGS,515969_20-Sep-2010,4409,31.363753531268650,515987,4309392
1682,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #2,20-Sep-10,ABV Gauge ABV Woodmen Rd (07103970),6255.000000000000000,13,515969.000000000000000,4309418.000000000000000,Arkansas,197,18,AR0166,---,26268.000000000000000,LND,E1,E1,E1,38,USGS,515969_20-Sep-2010,4409,31.363753531268650,515987,4309392
