SurveyPurpose,Protocol,Gear,TotalEffort,EffortMetric,WaterID,WaterName,SampleDate,Location,Elevation,UTMZone,UTMX,UTMY,Basin,StationLength,AvgWidth,StationCode,SiteType,SurveyID,SpeciesCode,Status,NewStatus,sameStatus,Catch,Source
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,"RUSH CREEK, SOUTH",10-Aug-2010,ABT .75 MI BLW CROSSING W/ ELBERT CO RD 189,5431,13,605795,4311802,Arkansas,283.852,13.92293,AR3792,Research,39243,PKF,1,NA,NA,25,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,"RUSH CREEK, SOUTH",10-Aug-2010,ABT .75 MI BLW CROSSING W/ ELBERT CO RD 189,5431,13,605795,4311802,Arkansas,283.852,13.92293,AR3792,Research,39243,SNF,1,NA,NA,21,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,"RUSH CREEK, SOUTH",10-Aug-2010,ABT .75 MI BLW CROSSING W/ ELBERT CO RD 189,5431,13,605795,4311802,Arkansas,283.852,13.92293,AR3792,Research,39243,FMW,1,NA,NA,3,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,BLACK SQUIRREL CREEK,18-Aug-2010,1.7 Km ABV Chico Creek,4814,13,552781,4251313,Arkansas,153.504,6.5053333,AR4531,---,41691,---,---,NA,NA,---,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,BLACK SQUIRREL CREEK,18-Aug-2010,Secondary intermittent channel,4826,13,552820,4251659,Arkansas,---,---,AR3797,,39340,---,---,NA,NA,---,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,ABV CO RD 9 (FC-04),5836,13,480712,4265473,Arkansas,306,18,AR2257,---,25060,LOC,E1,E1,E1,30,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,ABV CO RD 9 (FC-04),5836,13,480712,4265473,Arkansas,306,18,AR2257,---,25060,LND,E1,E1,E1,9,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,ABV CO RD 9 (FC-04),5836,13,480712,4265473,Arkansas,306,18,AR2257,---,25060,WHS,E1,E1,E1,6,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,ABV CO RD 9 (FC-04),5836,13,480712,4265473,Arkansas,306,18,AR2257,---,25060,LOC,E2,E2,E2,7,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,ABV CO RD 9 (FC-04),5836,13,480712,4265473,Arkansas,306,18,AR2257,---,25060,LND,E2,E2,E2,5,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,300 M ABV Wilson Creek (#4),5552,13,481872,4261934,Arkansas,520,14,AR0412,---,26818,LND,E1,E1,E1,56,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,300 M ABV Wilson Creek (#4),5552,13,481872,4261934,Arkansas,520,14,AR0412,---,26818,WHS,E1,E1,E1,25,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,300 M ABV Wilson Creek (#4),5552,13,481872,4261934,Arkansas,520,14,AR0412,---,26818,LOC,E1,E1,E1,1,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,300 M ABV Wilson Creek (#4),5552,13,481872,4261934,Arkansas,520,14,AR0412,---,26818,FMW,E1,E1,E1,1,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,300 M ABV Wilson Creek (#4),5552,13,481872,4261934,Arkansas,520,14,AR0412,---,26818,LND,E2,E2,E2,19,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,300 M ABV Wilson Creek (#4),5552,13,481872,4261934,Arkansas,520,14,AR0412,---,26818,WHS,E2,E2,E2,9,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,300 M ABV Wilson Creek (#4),5552,13,481872,4261934,Arkansas,520,14,AR0412,---,26818,LGS,E2,E2,E2,1,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,BLW Grandview Ave Bridge,5263,13S,483312,4254502,Arkansas,270,18.7,AR2768,---,25121,LOC,E1,E1,E1,26,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,BLW Grandview Ave Bridge,5263,13S,483312,4254502,Arkansas,270,18.7,AR2768,---,25121,LND,E1,E1,E1,15,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,BLW Grandview Ave Bridge,5263,13S,483312,4254502,Arkansas,270,18.7,AR2768,---,25121,LGS,E1,E1,E1,12,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,BLW Grandview Ave Bridge,5263,13S,483312,4254502,Arkansas,270,18.7,AR2768,---,25121,WHS,E1,E1,E1,7,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,BLW Grandview Ave Bridge,5263,13S,483312,4254502,Arkansas,270,18.7,AR2768,---,25121,LND,E2,E2,E2,13,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,BLW Grandview Ave Bridge,5263,13S,483312,4254502,Arkansas,270,18.7,AR2768,---,25121,LGS,E2,E2,E2,11,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,BLW Grandview Ave Bridge,5263,13S,483312,4254502,Arkansas,270,18.7,AR2768,---,25121,LOC,E2,E2,E2,8,Non-USGS
---,TWO-PASS REMOVAL,BPEF,2,PASS,00:00.0,FOURMILE CR #1,20-Aug-2010,BLW Grandview Ave Bridge,5263,13S,483312,4254502,Arkansas,270,18.7,AR2768,---,25121,WHS,E2,E2,E2,6,Non-USGS
Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-2010,3.3 KM ABV St Charles River,5817,13S,507861,4213112,Arkansas,280,14,AR2973,Random,44082,LND,E1,E1,E1,171,Non-USGS
Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-2010,3.3 KM ABV St Charles River,5817,13S,507861,4213112,Arkansas,280,14,AR2973,Random,44082,WHS,E1,E1,E1,50,Non-USGS
Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-2010,3.3 KM ABV St Charles River,5817,13S,507861,4213112,Arkansas,280,14,AR2973,Random,44082,FMW,E1,E1,E1,32,Non-USGS
Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-2010,3.3 KM ABV St Charles River,5817,13S,507861,4213112,Arkansas,280,14,AR2973,Random,44082,LOC,E1,E1,E1,7,Non-USGS
Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-2010,3.3 KM ABV St Charles River,5817,13S,507861,4213112,Arkansas,280,14,AR2973,Random,44082,LND,E2,E2,E2,81,Non-USGS
Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-2010,3.3 KM ABV St Charles River,5817,13S,507861,4213112,Arkansas,280,14,AR2973,Random,44082,WHS,E2,E2,E2,26,Non-USGS
Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-2010,3.3 KM ABV St Charles River,5817,13S,507861,4213112,Arkansas,280,14,AR2973,Random,44082,FMW,E2,E2,E2,15,Non-USGS
Multi-purpose,FULL HABITAT,EF,---,,00:00.0,"ST CHARLES R, NORTH",20-Aug-2010,3.3 KM ABV St Charles River,5817,13S,507861,4213112,Arkansas,280,14,AR2973,Random,44082,LOC,E2,E2,E2,1,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,WILD HORSE CREEK,24-Aug-2010,Wild Horse Creek-Downstream of Prowers Co Rd LL Bridge,3499,13s,750753,4223447,Arkansas,614.672,15.3504,AR2992,,39275,FXB,1,NA,NA,165,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,WILD HORSE CREEK,24-Aug-2010,Wild Horse Creek-Downstream of Prowers Co Rd LL Bridge,3499,13s,750753,4223447,Arkansas,614.672,15.3504,AR2992,,39275,ARD,1,NA,NA,150,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,WILD HORSE CREEK,24-Aug-2010,Wild Horse Creek-Downstream of Prowers Co Rd LL Bridge,3499,13s,750753,4223447,Arkansas,614.672,15.3504,AR2992,,39275,MSQ,1,NA,NA,129,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,WILD HORSE CREEK,24-Aug-2010,Wild Horse Creek-Downstream of Prowers Co Rd LL Bridge,3499,13s,750753,4223447,Arkansas,614.672,15.3504,AR2992,,39275,STR,1,NA,NA,59,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,WILD HORSE CREEK,24-Aug-2010,Wild Horse Creek-Downstream of Prowers Co Rd LL Bridge,3499,13s,750753,4223447,Arkansas,614.672,15.3504,AR2992,,39275,PKF,1,NA,NA,5,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,WILD HORSE CREEK,24-Aug-2010,Wild Horse Creek-Downstream of Prowers Co Rd LL Bridge,3499,13s,750753,4223447,Arkansas,614.672,15.3504,AR2992,,39275,SAH,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,WIDOW WOMAN CANYON,26-Aug-2010,(WWC-0.8),6422,13N,528304,4108159,Arkansas,361,5.3,AR2851,---,25780,---,---,E1,E1,---,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,BURRO CANYON,27-Aug-2010,400 M ABV HWY 12 (BUR-0.4),6326,13N,531056,4109089,Arkansas,276,8.3,AR2830,---,25726,LND,E1,E1,E1,59,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,BURRO CANYON,27-Aug-2010,400 M ABV HWY 12 (BUR-0.4),6326,13N,531056,4109089,Arkansas,276,8.3,AR2830,---,25726,STR,E1,E1,E1,13,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,BURRO CANYON,27-Aug-2010,400 M ABV HWY 12 (BUR-0.4),6326,13N,531056,4109089,Arkansas,276,8.3,AR2830,---,25726,FHC,E1,E1,E1,7,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,BURRO CANYON,27-Aug-2010,400 M ABV HWY 12 (BUR-0.4),6326,13N,531056,4109089,Arkansas,276,8.3,AR2830,---,25726,WHS,E1,E1,E1,2,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,BURRO CANYON,27-Aug-2010,400 M ABV HWY 12 (BUR-0.4),6326,13N,531056,4109089,Arkansas,276,8.3,AR2830,---,25726,CRC,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,LONG CANYON,27-Aug-2010,ABV CO RD 18.3 Watchable Wildlife Area (LNG-2.1),6266,13,535048,4107780,Arkansas,352,14.7,AR0401,---,27048,STR,E1,E1,E1,125,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,LONG CANYON,27-Aug-2010,ABV CO RD 18.3 Watchable Wildlife Area (LNG-2.1),6266,13,535048,4107780,Arkansas,352,14.7,AR0401,---,27048,LND,E1,E1,E1,17,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,LONG CANYON,27-Aug-2010,ABV CO RD 18.3 Watchable Wildlife Area (LNG-2.1),6266,13,535048,4107780,Arkansas,352,14.7,AR0401,---,27048,WHS,E1,E1,E1,3,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,LONG CANYON,27-Aug-2010,ABV CO RD 18.3 Watchable Wildlife Area (LNG-2.1),6266,13,535048,4107780,Arkansas,352,14.7,AR0401,---,27048,FHC,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,LONG CANYON,27-Aug-2010,ABV CO RD 18.3 Watchable Wildlife Area (LNG-2.1),6266,13,535048,4107780,Arkansas,352,14.7,AR0401,---,27048,FMW,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,REILLY CANYON,27-Aug-2010,(REI-0.1),6293,13N,533866,4110837,Arkansas,442,12.5,AR2840,---,27215,LND,E1,E1,E1,90,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,REILLY CANYON,27-Aug-2010,(REI-0.1),6293,13N,533866,4110837,Arkansas,442,12.5,AR2840,---,27215,STR,E1,E1,E1,26,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,REILLY CANYON,27-Aug-2010,(REI-0.1),6293,13N,533866,4110837,Arkansas,442,12.5,AR2840,---,27215,FHC,E1,E1,E1,9,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,VALDEZ CANYON,28-Aug-2010,(VAL-0.4),6413,13N,527720,4109151,Arkansas,494,10,AR2846,---,26989,---,---,E1,E1,---,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,WILLOW CREEK,7-Sep-2010,ABV HWY 50,3601,13,712459,4218739,Arkansas,739.968,12.3273333,AR2319,---,41648,MSQ,1,NA,NA,633,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,WILLOW CREEK,7-Sep-2010,ABV HWY 50,3601,13,712459,4218739,Arkansas,739.968,12.3273333,AR2319,---,41648,STR,1,NA,NA,8,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,WILLOW CREEK,7-Sep-2010,ABV HWY 50,3601,13,712459,4218739,Arkansas,739.968,12.3273333,AR2319,---,41648,FMW,1,NA,NA,2,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,WILLOW CREEK,7-Sep-2010,ABV HWY 50,3601,13,712459,4218739,Arkansas,739.968,12.3273333,AR2319,---,41648,SAH,1,NA,NA,2,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,WILLOW CREEK,7-Sep-2010,ABV HWY 50,3601,13,712459,4218739,Arkansas,739.968,12.3273333,AR2319,---,41648,CPP,1,NA,NA,2,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,WILLOW CREEK,7-Sep-2010,ABV HWY 50,3601,13,712459,4218739,Arkansas,739.968,12.3273333,AR2319,---,41648,ARD,1,NA,NA,1,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,WILLOW CREEK,7-Sep-2010,ABV HWY 50,3601,13,712459,4218739,Arkansas,739.968,12.3273333,AR2319,---,41648,BBH,1,NA,NA,1,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,WILLOW CREEK,7-Sep-2010,ABV HWY 50,3601,13,712459,4218739,Arkansas,739.968,12.3273333,AR2319,---,41648,WHS,1,NA,NA,1,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,WILLOW CREEK,7-Sep-2010,ABV HWY 50,3601,13,712459,4218739,Arkansas,739.968,12.3273333,AR2319,---,41648,SMM,1,NA,NA,1,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,BUFFALO CREEK,8-Sep-2010,ABV HWY 385,3563,13,735553,4225731,Arkansas,508.072,8.4584242,AR0018,---,39282,ARD,1,NA,NA,307,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,BUFFALO CREEK,8-Sep-2010,ABV HWY 385,3563,13,735553,4225731,Arkansas,508.072,8.4584242,AR0018,---,39282,MSQ,1,NA,NA,40,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,BUFFALO CREEK,8-Sep-2010,ABV HWY 385,3563,13,735553,4225731,Arkansas,508.072,8.4584242,AR0018,---,39282,STR,1,NA,NA,24,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,BUFFALO CREEK,8-Sep-2010,ABV HWY 385,3563,13,735553,4225731,Arkansas,508.072,8.4584242,AR0018,---,39282,FMW,1,NA,NA,3,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,BUFFALO CREEK,8-Sep-2010,ABV HWY 385,3563,13,735553,4225731,Arkansas,508.072,8.4584242,AR0018,---,39282,PKF,1,NA,NA,1,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,BUFFALO CREEK,8-Sep-2010,ABV HWY 385,3563,13,735553,4225731,Arkansas,508.072,8.4584242,AR0018,---,39282,SNF,1,NA,NA,1,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,UNMANAGED STM AR MJ DRAIN,9-Sep-2010,Unnamed Tributary - 100 M ABV Buffalo Canal,3485,13,735536,4220479,Arkansas,268.96,19.2153333,AR2420,---,39284,ARD,1,NA,NA,113,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,UNMANAGED STM AR MJ DRAIN,9-Sep-2010,Unnamed Tributary - 100 M ABV Buffalo Canal,3485,13,735536,4220479,Arkansas,268.96,19.2153333,AR2420,---,39284,MSQ,1,NA,NA,58,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,UNMANAGED STM AR MJ DRAIN,9-Sep-2010,Unnamed Tributary - 100 M ABV Buffalo Canal,3485,13,735536,4220479,Arkansas,268.96,19.2153333,AR2420,---,39284,PKF,1,NA,NA,14,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,UNMANAGED STM AR MJ DRAIN,9-Sep-2010,Unnamed Tributary - 100 M ABV Buffalo Canal,3485,13,735536,4220479,Arkansas,268.96,19.2153333,AR2420,---,39284,WHS,1,NA,NA,1,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,BIG SANDY CREEK #1,10-Sep-2010,ABT .75 MI ABV CROSSING W/ KIOWA CO RD E,3765,13,715523,4246042,Arkansas,483.144,21.660495,AR3795,,39285,PKF,1,NA,NA,230,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,BIG SANDY CREEK #1,10-Sep-2010,ABT .75 MI ABV CROSSING W/ KIOWA CO RD E,3765,13,715523,4246042,Arkansas,483.144,21.660495,AR3795,,39285,SNF,1,NA,NA,63,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,BIG SANDY CREEK #1,10-Sep-2010,ABT .75 MI ABV CROSSING W/ KIOWA CO RD E,3765,13,715523,4246042,Arkansas,483.144,21.660495,AR3795,,39285,ARD,1,NA,NA,2,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,BIG SANDY CREEK #1,10-Sep-2010,ABT .75 MI ABV CROSSING W/ KIOWA CO RD E,3765,13,715523,4246042,Arkansas,483.144,21.660495,AR3795,,39285,STR,1,NA,NA,2,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,RUSH CREEK,14-Sep-2010,0.5 MI E Of CO RD 39 2.7 KM BLW Unnamed Trib (#4),4662,13,644161,4294160,Arkansas,498.232,23.4441905,AR0249,---,41632,PKF,1,NA,NA,152,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,RUSH CREEK,14-Sep-2010,0.5 MI E Of CO RD 39 2.7 KM BLW Unnamed Trib (#4),4662,13,644161,4294160,Arkansas,498.232,23.4441905,AR0249,---,41632,ARD,1,NA,NA,31,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,RUSH CREEK,14-Sep-2010,0.5 MI E Of CO RD 39 2.7 KM BLW Unnamed Trib (#4),4662,13,644161,4294160,Arkansas,498.232,23.4441905,AR0249,---,41632,BBH,1,NA,NA,26,Non-USGS
---,OTHER,NOT LISTED,---,,00:00.0,RUSH CREEK,14-Sep-2010,0.5 MI E Of CO RD 39 2.7 KM BLW Unnamed Trib (#4),4662,13,644161,4294160,Arkansas,498.232,23.4441905,AR0249,---,41632,SNF,1,NA,NA,19,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,CPP,E1,E1,E1,10,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,LMB,E1,E1,E1,6,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,SMB,E1,E1,E1,4,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,CCF,E1,E1,E1,4,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,WHS,E1,E1,E1,3,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,SAG,E1,E1,E1,3,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,FHC,E1,E1,E1,2,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,LND,E1,E1,E1,2,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,SNF,E1,E1,E1,1,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,RDS,E1,E1,E1,1,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,FHC,E2,E2,E2,6,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,WHS,E2,E2,E2,5,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,SMB,E2,E2,E2,4,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,CCF,E2,E2,E2,3,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,SAG,E2,E2,E2,2,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,LGS,E2,E2,E2,1,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,LMB,E2,E2,E2,1,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,CPP,E3,E3,E3,2,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,SAG,E3,E3,E3,1,Non-USGS
Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,ARKANSAS R #3A,15-Sep-2010,0.2 MI S Of Neilson Ave (ARE),4612,13,538936,4234659,Arkansas,500,155.7,AR2075,,44087,SMB,E3,E3,E3,1,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,"RUSH CREEK, NORTH",16-Sep-2010,ABT 500 M BLW CROSSING W/ CO HWY 94,4852,13,631743,4300505,Arkansas,240.424,16.5749333,AR3796,,39288,SNF,1,NA,NA,110,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,"RUSH CREEK, NORTH",16-Sep-2010,ABT 500 M BLW CROSSING W/ CO HWY 94,4852,13,631743,4300505,Arkansas,240.424,16.5749333,AR3796,,39288,PKF,1,NA,NA,69,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,"RUSH CREEK, NORTH",16-Sep-2010,ABT 500 M BLW CROSSING W/ CO HWY 94,4852,13,631743,4300505,Arkansas,240.424,16.5749333,AR3796,,39288,ARD,1,NA,NA,59,Non-USGS
Other (please describe in notes),OTHER,NOT LISTED,---,,00:00.0,"RUSH CREEK, NORTH",16-Sep-2010,ABT 500 M BLW CROSSING W/ CO HWY 94,4852,13,631743,4300505,Arkansas,240.424,16.5749333,AR3796,,39288,BBH,1,NA,NA,8,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #4,20-Sep-2010,ABV Diversion @ Gauge,6126,13,510582,4300660,Arkansas,492,14,AR1854,---,26119,LOC,E1,E1,E1,54,USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #4,20-Sep-2010,Between 8th St & HWY 24,5962,13,513954,4297859,Arkansas,312,15,AR0386,---,26221,LOC,E1,E1,E1,19,USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #4,20-Sep-2010,Between 8th St & HWY 24,5962,13,513954,4297859,Arkansas,312,15,AR0386,---,26221,LND,E1,E1,E1,15,USGS
