"","SurveyPurpose","Protocol","Gear","TotalEffort","EffortMetric","WaterID","WaterName","SampleDate","Location","Elevation","UTMZone","UTMX","UTMY","Basin","StationLength","AvgWidth","StationCode","SiteType","SurveyID","SpeciesCode","Status","NewStatus","sameStatus","Catch","Source","mySurveyID"
"1637","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","CUCHARAS RIVER #1","29-Jul-10","300 M ABV Huerfano River",5124,"13S",540959,4196395,"Arkansas","350","17.5","AR2888","---",44071,"SNF","E1","E1","E1","110","Non-USGS","540959_29-Jul-2010"
"1638","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","CUCHARAS RIVER #1","29-Jul-10","300 M ABV Huerfano River",5124,"13S",540959,4196395,"Arkansas","350","17.5","AR2888","---",44071,"FMW","E1","E1","E1","39","Non-USGS","540959_29-Jul-2010"
"1639","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","CUCHARAS RIVER #1","29-Jul-10","300 M ABV Huerfano River",5124,"13S",540959,4196395,"Arkansas","350","17.5","AR2888","---",44071,"WHS","E1","E1","E1","34","Non-USGS","540959_29-Jul-2010"
"1640","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","CUCHARAS RIVER #1","29-Jul-10","300 M ABV Huerfano River",5124,"13S",540959,4196395,"Arkansas","350","17.5","AR2888","---",44071,"PKF","E1","E1","E1","6","Non-USGS","540959_29-Jul-2010"
"1641","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","CUCHARAS RIVER #1","29-Jul-10","300 M ABV Huerfano River",5124,"13S",540959,4196395,"Arkansas","350","17.5","AR2888","---",44071,"LND","E1","E1","E1","2","Non-USGS","540959_29-Jul-2010"
"1642","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","CUCHARAS RIVER #1","29-Jul-10","300 M ABV Huerfano River",5124,"13S",540959,4196395,"Arkansas","350","17.5","AR2888","---",44071,"BBH","E1","E1","E1","1","Non-USGS","540959_29-Jul-2010"
"1643","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","CUCHARAS RIVER #1","29-Jul-10","300 M ABV Huerfano River",5124,"13S",540959,4196395,"Arkansas","350","17.5","AR2888","---",44071,"FHC","E1","E1","E1","1","Non-USGS","540959_29-Jul-2010"
"1644","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","ST CHARLES R, NORTH","20-Aug-10","3.3 KM ABV St Charles River",5817,"13S",507861,4213112,"Arkansas","280","14","AR2973","Random",44082,"LND","E1","E1","E1","171","Non-USGS","507861_20-Aug-2010"
"1645","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","ST CHARLES R, NORTH","20-Aug-10","3.3 KM ABV St Charles River",5817,"13S",507861,4213112,"Arkansas","280","14","AR2973","Random",44082,"WHS","E1","E1","E1","50","Non-USGS","507861_20-Aug-2010"
"1646","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","ST CHARLES R, NORTH","20-Aug-10","3.3 KM ABV St Charles River",5817,"13S",507861,4213112,"Arkansas","280","14","AR2973","Random",44082,"FMW","E1","E1","E1","32","Non-USGS","507861_20-Aug-2010"
"1647","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","ST CHARLES R, NORTH","20-Aug-10","3.3 KM ABV St Charles River",5817,"13S",507861,4213112,"Arkansas","280","14","AR2973","Random",44082,"LOC","E1","E1","E1","7","Non-USGS","507861_20-Aug-2010"
"1648","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","ST CHARLES R, NORTH","20-Aug-10","3.3 KM ABV St Charles River",5817,"13S",507861,4213112,"Arkansas","280","14","AR2973","Random",44082,"LND","E2","E2","E2","81","Non-USGS","507861_20-Aug-2010"
"1649","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","ST CHARLES R, NORTH","20-Aug-10","3.3 KM ABV St Charles River",5817,"13S",507861,4213112,"Arkansas","280","14","AR2973","Random",44082,"WHS","E2","E2","E2","26","Non-USGS","507861_20-Aug-2010"
"1650","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","ST CHARLES R, NORTH","20-Aug-10","3.3 KM ABV St Charles River",5817,"13S",507861,4213112,"Arkansas","280","14","AR2973","Random",44082,"FMW","E2","E2","E2","15","Non-USGS","507861_20-Aug-2010"
"1651","Multi-purpose","FULL HABITAT","EF","---","","00:00.0","ST CHARLES R, NORTH","20-Aug-10","3.3 KM ABV St Charles River",5817,"13S",507861,4213112,"Arkansas","280","14","AR2973","Random",44082,"LOC","E2","E2","E2","1","Non-USGS","507861_20-Aug-2010"
"1652","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"CPP","E1","E1","E1","10","Non-USGS","538936_15-Sep-2010"
"1653","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"LMB","E1","E1","E1","6","Non-USGS","538936_15-Sep-2010"
"1654","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"SMB","E1","E1","E1","4","Non-USGS","538936_15-Sep-2010"
"1655","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"CCF","E1","E1","E1","4","Non-USGS","538936_15-Sep-2010"
"1656","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"WHS","E1","E1","E1","3","Non-USGS","538936_15-Sep-2010"
"1657","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"SAG","E1","E1","E1","3","Non-USGS","538936_15-Sep-2010"
"1658","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"FHC","E1","E1","E1","2","Non-USGS","538936_15-Sep-2010"
"1659","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"LND","E1","E1","E1","2","Non-USGS","538936_15-Sep-2010"
"1660","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"SNF","E1","E1","E1","1","Non-USGS","538936_15-Sep-2010"
"1661","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"RDS","E1","E1","E1","1","Non-USGS","538936_15-Sep-2010"
"1662","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"FHC","E2","E2","E2","6","Non-USGS","538936_15-Sep-2010"
"1663","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"WHS","E2","E2","E2","5","Non-USGS","538936_15-Sep-2010"
"1664","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"SMB","E2","E2","E2","4","Non-USGS","538936_15-Sep-2010"
"1665","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"CCF","E2","E2","E2","3","Non-USGS","538936_15-Sep-2010"
"1666","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"SAG","E2","E2","E2","2","Non-USGS","538936_15-Sep-2010"
"1667","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"LGS","E2","E2","E2","1","Non-USGS","538936_15-Sep-2010"
"1668","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"LMB","E2","E2","E2","1","Non-USGS","538936_15-Sep-2010"
"1669","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"CPP","E3","E3","E3","2","Non-USGS","538936_15-Sep-2010"
"1670","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"SAG","E3","E3","E3","1","Non-USGS","538936_15-Sep-2010"
"1671","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ARKANSAS R #3A","15-Sep-10","0.2 MI S Of Neilson Ave (ARE)",4612,"13",538936,4234659,"Arkansas","500","155.7","AR2075","",44087,"SMB","E3","E3","E3","1","Non-USGS","538936_15-Sep-2010"
"1672","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #4","20-Sep-10","Between 8th St & HWY 24",5962,"13",513954,4297859,"Arkansas","312","15","AR0386","---",26221,"LOC","E1","E1","E1","19","USGS","513954_20-Sep-2010"
"1673","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #4","20-Sep-10","Between 8th St & HWY 24",5962,"13",513954,4297859,"Arkansas","312","15","AR0386","---",26221,"LND","E1","E1","E1","15","USGS","513954_20-Sep-2010"
"1674","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #4","20-Sep-10","Between 8th St & HWY 24",5962,"13",513954,4297859,"Arkansas","312","15","AR0386","---",26221,"WHS","E1","E1","E1","7","USGS","513954_20-Sep-2010"
"1675","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","MONUMENT CREEK #1","20-Sep-10","200 M BLW W Bijou St",5970,"13",514781,4298520,"Arkansas","252","47","AR1839","---",27907,"LND","E1","E1","E1","100","USGS","514781_20-Sep-2010"
"1676","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","MONUMENT CREEK #1","20-Sep-10","200 M BLW W Bijou St",5970,"13",514781,4298520,"Arkansas","252","47","AR1839","---",27907,"FHC","E1","E1","E1","45","USGS","514781_20-Sep-2010"
"1677","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","MONUMENT CREEK #1","20-Sep-10","200 M BLW W Bijou St",5970,"13",514781,4298520,"Arkansas","252","47","AR1839","---",27907,"CRC","E1","E1","E1","35","USGS","514781_20-Sep-2010"
"1678","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","MONUMENT CREEK #1","20-Sep-10","200 M BLW W Bijou St",5970,"13",514781,4298520,"Arkansas","252","47","AR1839","---",27907,"WHS","E1","E1","E1","20","USGS","514781_20-Sep-2010"
"1679","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","MONUMENT CREEK #1","20-Sep-10","200 M BLW W Bijou St",5970,"13",514781,4298520,"Arkansas","252","47","AR1839","---",27907,"LGS","E1","E1","E1","20","USGS","514781_20-Sep-2010"
"1680","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","MONUMENT CREEK #1","20-Sep-10","200 M BLW W Bijou St",5970,"13",514781,4298520,"Arkansas","252","47","AR1839","---",27907,"FMW","E1","E1","E1","4","USGS","514781_20-Sep-2010"
"1681","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","MONUMENT CREEK #2","20-Sep-10","ABV Gauge ABV Woodmen Rd (07103970)",6255,"13",515969,4309418,"Arkansas","197","18","AR0166","---",26268,"CRC","E1","E1","E1","53","USGS","515969_20-Sep-2010"
"1682","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","MONUMENT CREEK #2","20-Sep-10","ABV Gauge ABV Woodmen Rd (07103970)",6255,"13",515969,4309418,"Arkansas","197","18","AR0166","---",26268,"LND","E1","E1","E1","38","USGS","515969_20-Sep-2010"
"1683","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","MONUMENT CREEK #2","20-Sep-10","ABV Gauge ABV Woodmen Rd (07103970)",6255,"13",515969,4309418,"Arkansas","197","18","AR0166","---",26268,"LGS","E1","E1","E1","13","USGS","515969_20-Sep-2010"
"1684","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","MONUMENT CREEK #2","20-Sep-10","ABV Gauge ABV Woodmen Rd (07103970)",6255,"13",515969,4309418,"Arkansas","197","18","AR0166","---",26268,"WHS","E1","E1","E1","8","USGS","515969_20-Sep-2010"
"1685","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-10","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","197","68","AR1834","---",25744,"FHC","E1","E1","E1","504","USGS","528465_21-Sep-2010"
"1686","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-10","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","197","68","AR1834","---",25744,"WHS","E1","E1","E1","67","USGS","528465_21-Sep-2010"
"1687","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-10","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","197","68","AR1834","---",25744,"STR","E1","E1","E1","25","USGS","528465_21-Sep-2010"
"1688","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-10","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","197","68","AR1834","---",25744,"LND","E1","E1","E1","15","USGS","528465_21-Sep-2010"
"1689","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-10","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","197","68","AR1834","---",25744,"CRC","E1","E1","E1","14","USGS","528465_21-Sep-2010"
"1690","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-10","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","197","68","AR1834","---",25744,"FMW","E1","E1","E1","13","USGS","528465_21-Sep-2010"
"1691","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-10","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","197","68","AR1834","---",25744,"SAH","E1","E1","E1","12","USGS","528465_21-Sep-2010"
"1692","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-10","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","197","68","AR1834","---",25744,"LGS","E1","E1","E1","3","USGS","528465_21-Sep-2010"
"1693","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-10","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","197","68","AR1834","---",25744,"SNF","E1","E1","E1","3","USGS","528465_21-Sep-2010"
"1694","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-10","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","197","68","AR1834","---",25744,"CPP","E1","E1","E1","2","USGS","528465_21-Sep-2010"
"1695","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-10","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","197","68","AR1834","---",25744,"RDS","E1","E1","E1","1","USGS","528465_21-Sep-2010"
"1696","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","226","30","AR0550","---",25962,"LND","E1","E1","E1","82","USGS","515497_21-Sep-2010"
"1697","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","226","30","AR0550","---",25962,"LGS","E1","E1","E1","26","USGS","515497_21-Sep-2010"
"1698","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","226","30","AR0550","---",25962,"WHS","E1","E1","E1","21","USGS","515497_21-Sep-2010"
"1699","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","226","30","AR0550","---",25962,"LOC","E1","E1","E1","11","USGS","515497_21-Sep-2010"
"1700","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","207","49","AR0168","---",27908,"WHS","E1","E1","E1","25","USGS","517862_21-Sep-2010"
"1701","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","207","49","AR0168","---",27908,"LND","E1","E1","E1","22","USGS","517862_21-Sep-2010"
"1702","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","207","49","AR0168","---",27908,"CRC","E1","E1","E1","1","USGS","517862_21-Sep-2010"
"1703","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","207","49","AR0168","---",27908,"LOC","E1","E1","E1","1","USGS","517862_21-Sep-2010"
"1704","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","207","49","AR0168","---",27908,"FMW","E1","E1","E1","1","USGS","517862_21-Sep-2010"
"1705","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","164","34","AR0189","---",26668,"WHS","E1","E1","E1","107","USGS","523415_21-Sep-2010"
"1706","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","164","34","AR0189","---",26668,"STR","E1","E1","E1","93","USGS","523415_21-Sep-2010"
"1707","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","164","34","AR0189","---",26668,"LND","E1","E1","E1","80","USGS","523415_21-Sep-2010"
"1708","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","164","34","AR0189","---",26668,"OTC","E1","E1","E1","44","USGS","523415_21-Sep-2010"
"1709","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","164","34","AR0189","---",26668,"CRC","E1","E1","E1","37","USGS","523415_21-Sep-2010"
"1710","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","164","34","AR0189","---",26668,"CPP","E1","E1","E1","36","USGS","523415_21-Sep-2010"
"1711","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","164","34","AR0189","---",26668,"FHC","E1","E1","E1","23","USGS","523415_21-Sep-2010"
"1712","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","164","34","AR0189","---",26668,"LGS","E1","E1","E1","22","USGS","523415_21-Sep-2010"
"1713","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","164","34","AR0189","---",26668,"FMW","E1","E1","E1","16","USGS","523415_21-Sep-2010"
"1714","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","21-Sep-10","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","164","34","AR0189","---",26668,"SNF","E1","E1","E1","1","USGS","523415_21-Sep-2010"
"1715","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #1","22-Sep-10","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","164","26","AR0720","---",26560,"FHC","E1","E1","E1","259","USGS","534807_22-Sep-2010"
"1716","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #1","22-Sep-10","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","164","26","AR0720","---",26560,"STR","E1","E1","E1","37","USGS","534807_22-Sep-2010"
"1717","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #1","22-Sep-10","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","164","26","AR0720","---",26560,"LND","E1","E1","E1","18","USGS","534807_22-Sep-2010"
"1718","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #1","22-Sep-10","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","164","26","AR0720","---",26560,"SAH","E1","E1","E1","18","USGS","534807_22-Sep-2010"
"1719","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #1","22-Sep-10","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","164","26","AR0720","---",26560,"WHS","E1","E1","E1","9","USGS","534807_22-Sep-2010"
"1720","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #1","22-Sep-10","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","164","26","AR0720","---",26560,"PKF","E1","E1","E1","7","USGS","534807_22-Sep-2010"
"1721","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-10","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","164","42","AR0147","---",26669,"FHC","E1","E1","E1","221","USGS","535464_22-Sep-2010"
"1722","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-10","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","164","42","AR0147","---",26669,"STR","E1","E1","E1","69","USGS","535464_22-Sep-2010"
